epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,209.691,1.3865,2.78527,1.48896,0.35039,0.28379,0.24934,0.10879,1.88249,2.49255,1.86983,0.00023654,0.00023654,0.00023654
